driver_id,position,driver_name,points,url_id
81,18,Daniel Ricciardo,0,189
79,19,Jerome d'Ambrosio,0,189
51,20,Vitantonio Liuzzi,0,189
60,NC,Heikki Kovalainen,0,189
3,NC,Michael Schumacher,0,189
6,NC,Nick Heidfeld,0,189
18,NC,Jarno Trulli,0,189
62,1,Sebastian Vettel,25,190
29,2,Mark Webber,18,190
16,3,Jenson Button,15,190
14,4,Fernando Alonso,12,190
3,5,Michael Schumacher,10,190
53,6,Nico Rosberg,8,190
61,7,Adrian Sutil,6,190
32,8,Felipe Massa,4,190
74,9,Vitaly Petrov,2,190
80,10,Pastor Maldonado,1,190
78,11,Paul di Resta,0,190
71,12,Kamui Kobayashi,0,190
73,13,Bruno Senna,0,190
18,14,Jarno Trulli,0,190
60,15,Heikki Kovalainen,0,190
5,16,Rubens Barrichello,0,190
79,17,Jerome d'Ambrosio,0,190
45,18,Timo Glock,0,190
51,19,Vitantonio Liuzzi,0,190
77,NC,Sergio Perez,0,190
81,NC,Daniel Ricciardo,0,190
59,NC,Lewis Hamilton,0,190
67,NC,Sebastien Buemi,0,190
68,NC,Jaime Alguersuari,0,190
62,1,Sebastian Vettel,25,191
16,2,Jenson Button,18,191
14,3,Fernando Alonso,15,191
59,4,Lewis Hamilton,12,191
3,5,Michael Schumacher,10,191
32,6,Felipe Massa,8,191
68,7,Jaime Alguersuari,6,191
78,8,Paul di Resta,4,191
73,9,Bruno Senna,2,191
67,10,Sebastien Buemi,1,191
80,11,Pastor Maldonado,0,191
5,12,Rubens Barrichello,0,191
60,13,Heikki Kovalainen,0,191
18,14,Jarno Trulli,0,191
45,15,Timo Glock,0,191
81,NC,Daniel Ricciardo,0,191
77,NC,Sergio Perez,0,191
71,NC,Kamui Kobayashi,0,191
61,NC,Adrian Sutil,0,191
29,NC,Mark Webber,0,191
79,NC,Jerome d'Ambrosio,0,191
74,NC,Vitaly Petrov,0,191
53,NC,Nico Rosberg,0,191
51,NC,Vitantonio Liuzzi,0,191
62,1,Sebastian Vettel,25,192
16,2,Jenson Button,18,192
29,3,Mark Webber,15,192
14,4,Fernando Alonso,12,192
59,5,Lewis Hamilton,10,192
78,6,Paul di Resta,8,192
53,7,Nico Rosberg,6,192
61,8,Adrian Sutil,4,192
32,9,Felipe Massa,2,192
77,10,Sergio Perez,1,192
80,11,Pastor Maldonado,0,192
67,12,Sebastien Buemi,0,192
5,13,Rubens Barrichello,0,192
71,14,Kamui Kobayashi,0,192
73,15,Bruno Senna,0,192
60,16,Heikki Kovalainen,0,192
74,17,Vitaly Petrov,0,192
79,18,Jerome d'Ambrosio,0,192
81,19,Daniel Ricciardo,0,192
51,20,Vitantonio Liuzzi,0,192
68,21,Jaime Alguersuari,0,192
18,NC,Jarno Trulli,0,192
3,NC,Michael Schumacher,0,192
45,NC,Timo Glock,0,192
16,1,Jenson Button,25,193
14,2,Fernando Alonso,18,193
62,3,Sebastian Vettel,15,193
29,4,Mark Webber,12,193
59,5,Lewis Hamilton,10,193
3,6,Michael Schumacher,8,193
32,7,Felipe Massa,6,193
77,8,Sergio Perez,4,193
74,9,Vitaly Petrov,2,193
53,10,Nico Rosberg,1,193
61,11,Adrian Sutil,0,193
78,12,Paul di Resta,0,193
71,13,Kamui Kobayashi,0,193
80,14,Pastor Maldonado,0,193
68,15,Jaime Alguersuari,0,193
73,16,Bruno Senna,0,193
5,17,Rubens Barrichello,0,193
60,18,Heikki Kovalainen,0,193
18,19,Jarno Trulli,0,193
45,20,Timo Glock,0,193
79,21,Jerome d'Ambrosio,0,193
81,22,Daniel Ricciardo,0,193
51,23,Vitantonio Liuzzi,0,193
67,NC,Sebastien Buemi,0,193
62,1,Sebastian Vettel,25,194
59,2,Lewis Hamilton,18,194
29,3,Mark Webber,15,194
16,4,Jenson Button,12,194
14,5,Fernando Alonso,10,194
32,6,Felipe Massa,8,194
68,7,Jaime Alguersuari,6,194
53,8,Nico Rosberg,4,194
67,9,Sebastien Buemi,2,194
78,10,Paul di Resta,1,194
61,11,Adrian Sutil,0,194
5,12,Rubens Barrichello,0,194
73,13,Bruno Senna,0,194
60,14,Heikki Kovalainen,0,194
71,15,Kamui Kobayashi,0,194
77,16,Sergio Perez,0,194
18,17,Jarno Trulli,0,194
45,18,Timo Glock,0,194
81,19,Daniel Ricciardo,0,194
79,20,Jerome d'Ambrosio,0,194
51,21,Vitantonio Liuzzi,0,194
80,NC,Pastor Maldonado,0,194
74,NC,Vitaly Petrov,0,194
3,NC,Michael Schumacher,0,194
62,1,Sebastian Vettel,25,195
16,2,Jenson Button,18,195
14,3,Fernando Alonso,15,195
29,4,Mark Webber,12,195
3,5,Michael Schumacher,10,195
53,6,Nico Rosberg,8,195
59,7,Lewis Hamilton,6,195
68,8,Jaime Alguersuari,4,195
61,9,Adrian Sutil,2,195
77,10,Sergio Perez,1,195
74,11,Vitaly Petrov,0,195
73,12,Bruno Senna,0,195
78,13,Paul di Resta,0,195
60,14,Heikki Kovalainen,0,195
5,15,Rubens Barrichello,0,195
79,16,Jerome d'Ambrosio,0,195
46,17,Narain Karthikeyan,0,195
81,18,Daniel Ricciardo,0,195
18,19,Jarno Trulli,0,195
32,NC,Felipe Massa,0,195
67,NC,Sebastien Buemi,0,195
80,NC,Pastor Maldonado,0,195
45,NC,Timo Glock,0,195
71,NC,Kamui Kobayashi,0,195
59,1,Lewis Hamilton,25,196
14,2,Fernando Alonso,18,196
16,3,Jenson Button,15,196
29,4,Mark Webber,12,196
32,5,Felipe Massa,10,196
53,6,Nico Rosberg,8,196
3,7,Michael Schumacher,6,196
61,8,Adrian Sutil,4,196
78,9,Paul di Resta,2,196
71,10,Kamui Kobayashi,1,196
77,11,Sergio Perez,0,196
5,12,Rubens Barrichello,0,196
74,13,Vitaly Petrov,0,196
80,14,Pastor Maldonado,0,196
68,15,Jaime Alguersuari,0,196
73,16,Bruno Senna,0,196
60,17,Heikki Kovalainen,0,196
18,18,Jarno Trulli,0,196
45,19,Timo Glock,0,196
51,20,Vitantonio Liuzzi,0,196
81,NC,Daniel Ricciardo,0,196
67,NC,Sebastien Buemi,0,196
79,NC,Jerome d'Ambrosio,0,196
62,NC,Sebastian Vettel,0,196
29,1,Mark Webber,25,197
62,2,Sebastian Vettel,18,197
16,3,Jenson Button,15,197
14,4,Fernando Alonso,12,197
32,5,Felipe Massa,10,197
61,6,Adrian Sutil,8,197
53,7,Nico Rosberg,6,197
78,8,Paul di Resta,4,197
71,9,Kamui Kobayashi,2,197
74,10,Vitaly Petrov,1,197
68,11,Jaime Alguersuari,0,197
67,12,Sebastien Buemi,0,197
77,13,Sergio Perez,0,197
5,14,Rubens Barrichello,0,197
3,15,Michael Schumacher,0,197
60,16,Heikki Kovalainen,0,197
73,17,Bruno Senna,0,197
18,18,Jarno Trulli,0,197
79,19,Jerome d'Ambrosio,0,197
81,20,Daniel Ricciardo,0,197
51,NC,Vitantonio Liuzzi,0,197
59,NC,Lewis Hamilton,0,197
80,NC,Pastor Maldonado,0,197
45,NC,Timo Glock,0,197
16,1,Jenson Button,25,198
62,2,Sebastian Vettel,18,198
59,3,Lewis Hamilton,15,198
29,4,Mark Webber,12,198
14,5,Fernando Alonso,10,198
71,6,Kamui Kobayashi,8,198
8,7,Kimi Räikkönen,6,198
77,8,Sergio Perez,4,198
81,9,Daniel Ricciardo,2,198
78,10,Paul di Resta,1,198
82,11,Jean-Eric Vergne,0,198
53,12,Nico Rosberg,0,198
80,13,Pastor Maldonado,0,198
45,14,Timo Glock,0,198
83,15,Charles Pic,0,198
73,16,Bruno Senna,0,198
32,NC,Felipe Massa,0,198
60,NC,Heikki Kovalainen,0,198
74,NC,Vitaly Petrov,0,198
3,NC,Michael Schumacher,0,198
69,NC,Romain Grosjean,0,198
72,NC,Nico Hulkenberg,0,198
14,1,Fernando Alonso,25,199
77,2,Sergio Perez,18,199
59,3,Lewis Hamilton,15,199
29,4,Mark Webber,12,199
8,5,Kimi Räikkönen,10,199
73,6,Bruno Senna,8,199
78,7,Paul di Resta,6,199
82,8,Jean-Eric Vergne,4,199
72,9,Nico Hulkenberg,2,199
3,10,Michael Schumacher,1,199
62,11,Sebastian Vettel,0,199
81,12,Daniel Ricciardo,0,199
53,13,Nico Rosberg,0,199
16,14,Jenson Button,0,199
32,15,Felipe Massa,0,199
74,16,Vitaly Petrov,0,199
45,17,Timo Glock,0,199
60,18,Heikki Kovalainen,0,199
80,19,Pastor Maldonado,0,199
83,20,Charles Pic,0,199
25,21,Pedro de la Rosa,0,199
46,22,Narain Karthikeyan,0,199
71,NC,Kamui Kobayashi,0,199
69,NC,Romain Grosjean,0,199
53,1,Nico Rosberg,25,200
16,2,Jenson Button,18,200
59,3,Lewis Hamilton,15,200
29,4,Mark Webber,12,200
62,5,Sebastian Vettel,10,200
69,6,Romain Grosjean,8,200
73,7,Bruno Senna,6,200
80,8,Pastor Maldonado,4,200
14,9,Fernando Alonso,2,200
71,10,Kamui Kobayashi,1,200
77,11,Sergio Perez,0,200
78,12,Paul di Resta,0,200
32,13,Felipe Massa,0,200
8,14,Kimi Räikkönen,0,200
72,15,Nico Hulkenberg,0,200
82,16,Jean-Eric Vergne,0,200
81,17,Daniel Ricciardo,0,200
74,18,Vitaly Petrov,0,200
45,19,Timo Glock,0,200
83,20,Charles Pic,0,200
25,21,Pedro de la Rosa,0,200
46,22,Narain Karthikeyan,0,200
60,23,Heikki Kovalainen,0,200
3,NC,Michael Schumacher,0,200
62,1,Sebastian Vettel,25,201
8,2,Kimi Räikkönen,18,201
69,3,Romain Grosjean,15,201
29,4,Mark Webber,12,201
53,5,Nico Rosberg,10,201
78,6,Paul di Resta,8,201
14,7,Fernando Alonso,6,201
59,8,Lewis Hamilton,4,201
32,9,Felipe Massa,2,201
3,10,Michael Schumacher,1,201
77,11,Sergio Perez,0,201
72,12,Nico Hulkenberg,0,201
71,13,Kamui Kobayashi,0,201
82,14,Jean-Eric Vergne,0,201
81,15,Daniel Ricciardo,0,201
74,16,Vitaly Petrov,0,201
60,17,Heikki Kovalainen,0,201
16,18,Jenson Button,0,201
45,19,Timo Glock,0,201
25,20,Pedro de la Rosa,0,201
46,21,Narain Karthikeyan,0,201
73,22,Bruno Senna,0,201
80,NC,Pastor Maldonado,0,201
83,NC,Charles Pic,0,201
80,1,Pastor Maldonado,25,202
14,2,Fernando Alonso,18,202
8,3,Kimi Räikkönen,15,202
69,4,Romain Grosjean,12,202
71,5,Kamui Kobayashi,10,202
62,6,Sebastian Vettel,8,202
53,7,Nico Rosberg,6,202
59,8,Lewis Hamilton,4,202
16,9,Jenson Button,2,202
72,10,Nico Hulkenberg,1,202
29,11,Mark Webber,0,202
82,12,Jean-Eric Vergne,0,202
81,13,Daniel Ricciardo,0,202
78,14,Paul di Resta,0,202
32,15,Felipe Massa,0,202
60,16,Heikki Kovalainen,0,202
74,17,Vitaly Petrov,0,202
45,18,Timo Glock,0,202
25,19,Pedro de la Rosa,0,202
77,NC,Sergio Perez,0,202
83,NC,Charles Pic,0,202
46,NC,Narain Karthikeyan,0,202
73,NC,Bruno Senna,0,202
3,NC,Michael Schumacher,0,202
29,1,Mark Webber,25,203
53,2,Nico Rosberg,18,203
14,3,Fernando Alonso,15,203
62,4,Sebastian Vettel,12,203
59,5,Lewis Hamilton,10,203
32,6,Felipe Massa,8,203
78,7,Paul di Resta,6,203
72,8,Nico Hulkenberg,4,203
8,9,Kimi Räikkönen,2,203
73,10,Bruno Senna,1,203
77,11,Sergio Perez,0,203
82,12,Jean-Eric Vergne,0,203
60,13,Heikki Kovalainen,0,203
45,14,Timo Glock,0,203
46,15,Narain Karthikeyan,0,203
16,16,Jenson Button,0,203
81,NC,Daniel Ricciardo,0,203
83,NC,Charles Pic,0,203
3,NC,Michael Schumacher,0,203
74,NC,Vitaly Petrov,0,203
71,NC,Kamui Kobayashi,0,203
69,NC,Romain Grosjean,0,203
25,NC,Pedro de la Rosa,0,203
80,NC,Pastor Maldonado,0,203
59,1,Lewis Hamilton,25,204
69,2,Romain Grosjean,18,204
77,3,Sergio Perez,15,204
62,4,Sebastian Vettel,12,204
14,5,Fernando Alonso,10,204
53,6,Nico Rosberg,8,204
29,7,Mark Webber,6,204
8,8,Kimi Räikkönen,4,204
71,9,Kamui Kobayashi,2,204
32,10,Felipe Massa,1,204
78,11,Paul di Resta,0,204
72,12,Nico Hulkenberg,0,204
80,13,Pastor Maldonado,0,204
81,14,Daniel Ricciardo,0,204
82,15,Jean-Eric Vergne,0,204
16,16,Jenson Button,0,204
73,17,Bruno Senna,0,204
60,18,Heikki Kovalainen,0,204
74,19,Vitaly Petrov,0,204
83,20,Charles Pic,0,204
45,NC,Timo Glock,0,204
3,NC,Michael Schumacher,0,204
25,NC,Pedro de la Rosa,0,204
46,NC,Narain Karthikeyan,0,204
14,1,Fernando Alonso,25,205
8,2,Kimi Räikkönen,18,205
3,3,Michael Schumacher,15,205
29,4,Mark Webber,12,205
72,5,Nico Hulkenberg,10,205
53,6,Nico Rosberg,8,205
78,7,Paul di Resta,6,205
16,8,Jenson Button,4,205
77,9,Sergio Perez,2,205
73,10,Bruno Senna,1,205
81,11,Daniel Ricciardo,0,205
80,12,Pastor Maldonado,0,205
74,13,Vitaly Petrov,0,205
60,14,Heikki Kovalainen,0,205
83,15,Charles Pic,0,205
32,16,Felipe Massa,0,205
25,17,Pedro de la Rosa,0,205
46,18,Narain Karthikeyan,0,205
59,19,Lewis Hamilton,0,205
69,NC,Romain Grosjean,0,205
62,NC,Sebastian Vettel,0,205
71,NC,Kamui Kobayashi,0,205
82,NC,Jean-Eric Vergne,0,205
29,1,Mark Webber,25,206
14,2,Fernando Alonso,18,206
62,3,Sebastian Vettel,15,206
32,4,Felipe Massa,12,206
8,5,Kimi Räikkönen,10,206
69,6,Romain Grosjean,8,206
3,7,Michael Schumacher,6,206
59,8,Lewis Hamilton,4,206
73,9,Bruno Senna,2,206
16,10,Jenson Button,1,206
71,11,Kamui Kobayashi,0,206
72,12,Nico Hulkenberg,0,206
81,13,Daniel Ricciardo,0,206
82,14,Jean-Eric Vergne,0,206
53,15,Nico Rosberg,0,206
80,16,Pastor Maldonado,0,206
60,17,Heikki Kovalainen,0,206
45,18,Timo Glock,0,206
83,19,Charles Pic,0,206
25,20,Pedro de la Rosa,0,206
46,21,Narain Karthikeyan,0,206
77,NC,Sergio Perez,0,206
78,NC,Paul di Resta,0,206
74,NC,Vitaly Petrov,0,206
14,1,Fernando Alonso,25,207
16,2,Jenson Button,18,207
8,3,Kimi Räikkönen,15,207
71,4,Kamui Kobayashi,12,207
62,5,Sebastian Vettel,10,207
77,6,Sergio Perez,8,207
3,7,Michael Schumacher,6,207
29,8,Mark Webber,4,207
72,9,Nico Hulkenberg,2,207
53,10,Nico Rosberg,1,207
78,11,Paul di Resta,0,207
32,12,Felipe Massa,0,207
81,13,Daniel Ricciardo,0,207
82,14,Jean-Eric Vergne,0,207
80,15,Pastor Maldonado,0,207
74,16,Vitaly Petrov,0,207
73,17,Bruno Senna,0,207
69,18,Romain Grosjean,0,207
60,19,Heikki Kovalainen,0,207
83,20,Charles Pic,0,207
25,21,Pedro de la Rosa,0,207
45,22,Timo Glock,0,207
46,23,Narain Karthikeyan,0,207
59,NC,Lewis Hamilton,0,207
59,1,Lewis Hamilton,25,208
8,2,Kimi Räikkönen,18,208
69,3,Romain Grosjean,15,208
62,4,Sebastian Vettel,12,208
14,5,Fernando Alonso,10,208
16,6,Jenson Button,8,208
73,7,Bruno Senna,6,208
29,8,Mark Webber,4,208
32,9,Felipe Massa,2,208
53,10,Nico Rosberg,1,208
72,11,Nico Hulkenberg,0,208
78,12,Paul di Resta,0,208
80,13,Pastor Maldonado,0,208
77,14,Sergio Perez,0,208
81,15,Daniel Ricciardo,0,208
82,16,Jean-Eric Vergne,0,208
60,17,Heikki Kovalainen,0,208
71,18,Kamui Kobayashi,0,208
74,19,Vitaly Petrov,0,208
83,20,Charles Pic,0,208
45,21,Timo Glock,0,208
25,22,Pedro de la Rosa,0,208
46,NC,Narain Karthikeyan,0,208
3,NC,Michael Schumacher,0,208
16,1,Jenson Button,25,209
62,2,Sebastian Vettel,18,209
8,3,Kimi Räikkönen,15,209
72,4,Nico Hulkenberg,12,209
32,5,Felipe Massa,10,209
29,6,Mark Webber,8,209
3,7,Michael Schumacher,6,209
82,8,Jean-Eric Vergne,4,209
81,9,Daniel Ricciardo,2,209
78,10,Paul di Resta,1,209
53,11,Nico Rosberg,0,209
73,12,Bruno Senna,0,209
71,13,Kamui Kobayashi,0,209
74,14,Vitaly Petrov,0,209
45,15,Timo Glock,0,209
83,16,Charles Pic,0,209
60,17,Heikki Kovalainen,0,209
25,18,Pedro de la Rosa,0,209
46,NC,Narain Karthikeyan,0,209
80,NC,Pastor Maldonado,0,209
77,NC,Sergio Perez,0,209
14,NC,Fernando Alonso,0,209
59,NC,Lewis Hamilton,0,209
69,NC,Romain Grosjean,0,209
59,1,Lewis Hamilton,25,210
77,2,Sergio Perez,18,210
14,3,Fernando Alonso,15,210
32,4,Felipe Massa,12,210
8,5,Kimi Räikkönen,10,210
3,6,Michael Schumacher,8,210
53,7,Nico Rosberg,6,210
78,8,Paul di Resta,4,210
71,9,Kamui Kobayashi,2,210
73,10,Bruno Senna,1,210
80,11,Pastor Maldonado,0,210
81,12,Daniel Ricciardo,0,210
79,13,Jerome d'Ambrosio,0,210
60,14,Heikki Kovalainen,0,210
74,15,Vitaly Petrov,0,210
83,16,Charles Pic,0,210
45,17,Timo Glock,0,210
25,18,Pedro de la Rosa,0,210
46,19,Narain Karthikeyan,0,210
29,20,Mark Webber,0,210
72,21,Nico Hulkenberg,0,210
62,22,Sebastian Vettel,0,210
16,NC,Jenson Button,0,210
82,NC,Jean-Eric Vergne,0,210
62,1,Sebastian Vettel,25,211
16,2,Jenson Button,18,211
14,3,Fernando Alonso,15,211
78,4,Paul di Resta,12,211
53,5,Nico Rosberg,10,211
8,6,Kimi Räikkönen,8,211
69,7,Romain Grosjean,6,211
32,8,Felipe Massa,4,211
81,9,Daniel Ricciardo,2,211
77,10,Sergio Perez,1,211
29,11,Mark Webber,0,211
45,12,Timo Glock,0,211
71,13,Kamui Kobayashi,0,211
72,14,Nico Hulkenberg,0,211
60,15,Heikki Kovalainen,0,211
83,16,Charles Pic,0,211
25,17,Pedro de la Rosa,0,211
73,18,Bruno Senna,0,211
74,19,Vitaly Petrov,0,211
82,NC,Jean-Eric Vergne,0,211
3,NC,Michael Schumacher,0,211
80,NC,Pastor Maldonado,0,211
46,NC,Narain Karthikeyan,0,211
59,NC,Lewis Hamilton,0,211
62,1,Sebastian Vettel,25,212
32,2,Felipe Massa,18,212
71,3,Kamui Kobayashi,15,212
16,4,Jenson Button,12,212
59,5,Lewis Hamilton,10,212
8,6,Kimi Räikkönen,8,212
72,7,Nico Hulkenberg,6,212
80,8,Pastor Maldonado,4,212
29,9,Mark Webber,2,212
81,10,Daniel Ricciardo,1,212
3,11,Michael Schumacher,0,212
78,12,Paul di Resta,0,212
82,13,Jean-Eric Vergne,0,212
73,14,Bruno Senna,0,212
60,15,Heikki Kovalainen,0,212
45,16,Timo Glock,0,212
74,17,Vitaly Petrov,0,212
25,18,Pedro de la Rosa,0,212
69,19,Romain Grosjean,0,212
83,NC,Charles Pic,0,212
46,NC,Narain Karthikeyan,0,212
77,NC,Sergio Perez,0,212
14,NC,Fernando Alonso,0,212
53,NC,Nico Rosberg,0,212
62,1,Sebastian Vettel,25,213
29,2,Mark Webber,18,213
14,3,Fernando Alonso,15,213
32,4,Felipe Massa,12,213
8,5,Kimi Räikkönen,10,213
72,6,Nico Hulkenberg,8,213
69,7,Romain Grosjean,6,213
82,8,Jean-Eric Vergne,4,213
81,9,Daniel Ricciardo,2,213
59,10,Lewis Hamilton,1,213
77,11,Sergio Perez,0,213
78,12,Paul di Resta,0,213
3,13,Michael Schumacher,0,213
80,14,Pastor Maldonado,0,213
73,15,Bruno Senna,0,213
74,16,Vitaly Petrov,0,213
60,17,Heikki Kovalainen,0,213
45,18,Timo Glock,0,213
83,19,Charles Pic,0,213
46,20,Narain Karthikeyan,0,213
25,NC,Pedro de la Rosa,0,213
71,NC,Kamui Kobayashi,0,213
53,NC,Nico Rosberg,0,213
16,NC,Jenson Button,0,213
62,1,Sebastian Vettel,25,214
14,2,Fernando Alonso,18,214
29,3,Mark Webber,15,214
59,4,Lewis Hamilton,12,214
16,5,Jenson Button,10,214
32,6,Felipe Massa,8,214
8,7,Kimi Räikkönen,6,214
72,8,Nico Hulkenberg,4,214
69,9,Romain Grosjean,2,214
73,10,Bruno Senna,1,214
53,11,Nico Rosberg,0,214
78,12,Paul di Resta,0,214
81,13,Daniel Ricciardo,0,214
71,14,Kamui Kobayashi,0,214
82,15,Jean-Eric Vergne,0,214
80,16,Pastor Maldonado,0,214
74,17,Vitaly Petrov,0,214
60,18,Heikki Kovalainen,0,214
83,19,Charles Pic,0,214
45,20,Timo Glock,0,214
46,21,Narain Karthikeyan,0,214
3,22,Michael Schumacher,0,214
25,NC,Pedro de la Rosa,0,214
77,NC,Sergio Perez,0,214
8,1,Kimi Räikkönen,25,215
14,2,Fernando Alonso,18,215
62,3,Sebastian Vettel,15,215
16,4,Jenson Button,12,215
80,5,Pastor Maldonado,10,215
71,6,Kamui Kobayashi,8,215
32,7,Felipe Massa,6,215
73,8,Bruno Senna,4,215
78,9,Paul di Resta,2,215
81,10,Daniel Ricciardo,1,215
3,11,Michael Schumacher,0,215
82,12,Jean-Eric Vergne,0,215
60,13,Heikki Kovalainen,0,215
45,14,Timo Glock,0,215
77,15,Sergio Perez,0,215
74,16,Vitaly Petrov,0,215
25,17,Pedro de la Rosa,0,215
83,NC,Charles Pic,0,215
69,NC,Romain Grosjean,0,215
29,NC,Mark Webber,0,215
59,NC,Lewis Hamilton,0,215
46,NC,Narain Karthikeyan,0,215
53,NC,Nico Rosberg,0,215
72,NC,Nico Hulkenberg,0,215
59,1,Lewis Hamilton,25,216
62,2,Sebastian Vettel,18,216
14,3,Fernando Alonso,15,216
32,4,Felipe Massa,12,216
16,5,Jenson Button,10,216
8,6,Kimi Räikkönen,8,216
69,7,Romain Grosjean,6,216
72,8,Nico Hulkenberg,4,216
80,9,Pastor Maldonado,2,216
73,10,Bruno Senna,1,216
77,11,Sergio Perez,0,216
81,12,Daniel Ricciardo,0,216
53,13,Nico Rosberg,0,216
71,14,Kamui Kobayashi,0,216
78,15,Paul di Resta,0,216
3,16,Michael Schumacher,0,216
74,17,Vitaly Petrov,0,216
60,18,Heikki Kovalainen,0,216
45,19,Timo Glock,0,216
83,20,Charles Pic,0,216
25,21,Pedro de la Rosa,0,216
46,22,Narain Karthikeyan,0,216
29,NC,Mark Webber,0,216
82,NC,Jean-Eric Vergne,0,216
16,1,Jenson Button,25,217
14,2,Fernando Alonso,18,217
32,3,Felipe Massa,15,217
29,4,Mark Webber,12,217
72,5,Nico Hulkenberg,10,217
62,6,Sebastian Vettel,8,217
3,7,Michael Schumacher,6,217
82,8,Jean-Eric Vergne,4,217
71,9,Kamui Kobayashi,2,217
8,10,Kimi Räikkönen,1,217
74,11,Vitaly Petrov,0,217
83,12,Charles Pic,0,217
81,13,Daniel Ricciardo,0,217
60,14,Heikki Kovalainen,0,217
53,15,Nico Rosberg,0,217
45,16,Timo Glock,0,217
25,17,Pedro de la Rosa,0,217
46,18,Narain Karthikeyan,0,217
78,19,Paul di Resta,0,217
59,NC,Lewis Hamilton,0,217
69,NC,Romain Grosjean,0,217
80,NC,Pastor Maldonado,0,217
73,NC,Bruno Senna,0,217
77,NC,Sergio Perez,0,217
8,1,Kimi Räikkönen,25,218
14,2,Fernando Alonso,18,218
62,3,Sebastian Vettel,15,218
32,4,Felipe Massa,12,218
59,5,Lewis Hamilton,10,218
29,6,Mark Webber,8,218
61,7,Adrian Sutil,6,218
78,8,Paul di Resta,4,218
16,9,Jenson Button,2,218
69,10,Romain Grosjean,1,218
77,11,Sergio Perez,0,218
82,12,Jean-Eric Vergne,0,218
84,13,Esteban Gutierrez,0,218
85,14,Valtteri Bottas,0,218
86,15,Jules Bianchi,0,218
83,16,Charles Pic,0,218
87,17,Max Chilton,0,218
88,18,Giedo van der Garde,0,218
81,NC,Daniel Ricciardo,0,218
53,NC,Nico Rosberg,0,218
80,NC,Pastor Maldonado,0,218
72,NC,Nico Hulkenberg,0,218
62,1,Sebastian Vettel,25,219
29,2,Mark Webber,18,219
59,3,Lewis Hamilton,15,219
53,4,Nico Rosberg,12,219
32,5,Felipe Massa,10,219
69,6,Romain Grosjean,8,219
8,7,Kimi Räikkönen,6,219
72,8,Nico Hulkenberg,4,219
77,9,Sergio Perez,2,219
82,10,Jean-Eric Vergne,1,219
85,11,Valtteri Bottas,0,219
84,12,Esteban Gutierrez,0,219
86,13,Jules Bianchi,0,219
83,14,Charles Pic,0,219
88,15,Giedo van der Garde,0,219
87,16,Max Chilton,0,219
16,17,Jenson Button,0,219
81,18,Daniel Ricciardo,0,219
80,NC,Pastor Maldonado,0,219
61,NC,Adrian Sutil,0,219
78,NC,Paul di Resta,0,219
14,NC,Fernando Alonso,0,219
14,1,Fernando Alonso,25,220
8,2,Kimi Räikkönen,18,220
59,3,Lewis Hamilton,15,220
62,4,Sebastian Vettel,12,220
16,5,Jenson Button,10,220
32,6,Felipe Massa,8,220
81,7,Daniel Ricciardo,6,220
78,8,Paul di Resta,4,220
69,9,Romain Grosjean,2,220
72,10,Nico Hulkenberg,1,220
77,11,Sergio Perez,0,220
82,12,Jean-Eric Vergne,0,220
85,13,Valtteri Bottas,0,220
80,14,Pastor Maldonado,0,220
86,15,Jules Bianchi,0,220
83,16,Charles Pic,0,220
87,17,Max Chilton,0,220
88,18,Giedo van der Garde,0,220
53,NC,Nico Rosberg,0,220
29,NC,Mark Webber,0,220
61,NC,Adrian Sutil,0,220
84,NC,Esteban Gutierrez,0,220
62,1,Sebastian Vettel,25,221
8,2,Kimi Räikkönen,18,221
69,3,Romain Grosjean,15,221
78,4,Paul di Resta,12,221
59,5,Lewis Hamilton,10,221
77,6,Sergio Perez,8,221
29,7,Mark Webber,6,221
14,8,Fernando Alonso,4,221
53,9,Nico Rosberg,2,221
16,10,Jenson Button,1,221
80,11,Pastor Maldonado,0,221
72,12,Nico Hulkenberg,0,221
61,13,Adrian Sutil,0,221
85,14,Valtteri Bottas,0,221
32,15,Felipe Massa,0,221
81,16,Daniel Ricciardo,0,221
83,17,Charles Pic,0,221
84,18,Esteban Gutierrez,0,221
86,19,Jules Bianchi,0,221
87,20,Max Chilton,0,221
88,21,Giedo van der Garde,0,221
82,NC,Jean-Eric Vergne,0,221
14,1,Fernando Alonso,25,222
8,2,Kimi Räikkönen,18,222
32,3,Felipe Massa,15,222
62,4,Sebastian Vettel,12,222
29,5,Mark Webber,10,222
53,6,Nico Rosberg,8,222
78,7,Paul di Resta,6,222
16,8,Jenson Button,4,222
77,9,Sergio Perez,2,222
81,10,Daniel Ricciardo,1,222
84,11,Esteban Gutierrez,0,222
59,12,Lewis Hamilton,0,222
61,13,Adrian Sutil,0,222
80,14,Pastor Maldonado,0,222
72,15,Nico Hulkenberg,0,222
85,16,Valtteri Bottas,0,222
83,17,Charles Pic,0,222
86,18,Jules Bianchi,0,222
87,19,Max Chilton,0,222
82,NC,Jean-Eric Vergne,0,222
88,NC,Giedo van der Garde,0,222
69,NC,Romain Grosjean,0,222
53,1,Nico Rosberg,25,223
62,2,Sebastian Vettel,18,223
29,3,Mark Webber,15,223
59,4,Lewis Hamilton,12,223
61,5,Adrian Sutil,10,223
16,6,Jenson Button,8,223
14,7,Fernando Alonso,6,223
82,8,Jean-Eric Vergne,4,223
78,9,Paul di Resta,2,223
8,10,Kimi Räikkönen,1,223
