date,driver_id,team_id,position,driver_name,points
07 - 09 OCT 2011,16,31,19,Jarno Trulli,0
07 - 09 OCT 2011,43,33,20,Timo Glock,0
07 - 09 OCT 2011,77,33,21,Jerome d'Ambrosio,0
07 - 09 OCT 2011,79,32,22,Daniel Ricciardo,0
07 - 09 OCT 2011,49,32,23,Vitantonio Liuzzi,0
07 - 09 OCT 2011,65,9,NC,Sebastien Buemi,0
14 - 16 OCT 2011,60,3,1,Sebastian Vettel,25
14 - 16 OCT 2011,57,4,2,Lewis Hamilton,18
14 - 16 OCT 2011,27,3,3,Mark Webber,15
14 - 16 OCT 2011,14,4,4,Jenson Button,12
14 - 16 OCT 2011,12,1,5,Fernando Alonso,10
14 - 16 OCT 2011,30,1,6,Felipe Massa,8
14 - 16 OCT 2011,66,9,7,Jaime Alguersuari,6
14 - 16 OCT 2011,51,2,8,Nico Rosberg,4
14 - 16 OCT 2011,65,9,9,Sebastien Buemi,2
14 - 16 OCT 2011,76,6,10,Paul di Resta,1
14 - 16 OCT 2011,59,6,11,Adrian Sutil,0
14 - 16 OCT 2011,3,8,12,Rubens Barrichello,0
14 - 16 OCT 2011,71,5,13,Bruno Senna,0
14 - 16 OCT 2011,58,31,14,Heikki Kovalainen,0
14 - 16 OCT 2011,69,7,15,Kamui Kobayashi,0
14 - 16 OCT 2011,75,7,16,Sergio Perez,0
14 - 16 OCT 2011,16,31,17,Jarno Trulli,0
14 - 16 OCT 2011,43,33,18,Timo Glock,0
14 - 16 OCT 2011,79,32,19,Daniel Ricciardo,0
14 - 16 OCT 2011,77,33,20,Jerome d'Ambrosio,0
14 - 16 OCT 2011,49,32,21,Vitantonio Liuzzi,0
14 - 16 OCT 2011,78,8,NC,Pastor Maldonado,0
14 - 16 OCT 2011,72,5,NC,Vitaly Petrov,0
14 - 16 OCT 2011,1,2,NC,Michael Schumacher,0
28 - 30 OCT 2011,60,3,1,Sebastian Vettel,25
28 - 30 OCT 2011,14,4,2,Jenson Button,18
28 - 30 OCT 2011,12,1,3,Fernando Alonso,15
28 - 30 OCT 2011,27,3,4,Mark Webber,12
28 - 30 OCT 2011,1,2,5,Michael Schumacher,10
28 - 30 OCT 2011,51,2,6,Nico Rosberg,8
28 - 30 OCT 2011,57,4,7,Lewis Hamilton,6
28 - 30 OCT 2011,66,9,8,Jaime Alguersuari,4
28 - 30 OCT 2011,59,6,9,Adrian Sutil,2
28 - 30 OCT 2011,75,7,10,Sergio Perez,1
28 - 30 OCT 2011,72,5,11,Vitaly Petrov,0
28 - 30 OCT 2011,71,5,12,Bruno Senna,0
28 - 30 OCT 2011,76,6,13,Paul di Resta,0
28 - 30 OCT 2011,58,31,14,Heikki Kovalainen,0
28 - 30 OCT 2011,3,8,15,Rubens Barrichello,0
28 - 30 OCT 2011,77,33,16,Jerome d'Ambrosio,0
28 - 30 OCT 2011,44,32,17,Narain Karthikeyan,0
28 - 30 OCT 2011,79,32,18,Daniel Ricciardo,0
28 - 30 OCT 2011,16,31,19,Jarno Trulli,0
28 - 30 OCT 2011,30,1,NC,Felipe Massa,0
28 - 30 OCT 2011,65,9,NC,Sebastien Buemi,0
28 - 30 OCT 2011,78,8,NC,Pastor Maldonado,0
28 - 30 OCT 2011,43,33,NC,Timo Glock,0
28 - 30 OCT 2011,69,7,NC,Kamui Kobayashi,0
11 - 13 NOV 2011,57,4,1,Lewis Hamilton,25
11 - 13 NOV 2011,12,1,2,Fernando Alonso,18
11 - 13 NOV 2011,14,4,3,Jenson Button,15
11 - 13 NOV 2011,27,3,4,Mark Webber,12
11 - 13 NOV 2011,30,1,5,Felipe Massa,10
11 - 13 NOV 2011,51,2,6,Nico Rosberg,8
11 - 13 NOV 2011,1,2,7,Michael Schumacher,6
11 - 13 NOV 2011,59,6,8,Adrian Sutil,4
11 - 13 NOV 2011,76,6,9,Paul di Resta,2
11 - 13 NOV 2011,69,7,10,Kamui Kobayashi,1
11 - 13 NOV 2011,75,7,11,Sergio Perez,0
11 - 13 NOV 2011,3,8,12,Rubens Barrichello,0
11 - 13 NOV 2011,72,5,13,Vitaly Petrov,0
11 - 13 NOV 2011,78,8,14,Pastor Maldonado,0
11 - 13 NOV 2011,66,9,15,Jaime Alguersuari,0
11 - 13 NOV 2011,71,5,16,Bruno Senna,0
11 - 13 NOV 2011,58,31,17,Heikki Kovalainen,0
11 - 13 NOV 2011,16,31,18,Jarno Trulli,0
11 - 13 NOV 2011,43,33,19,Timo Glock,0
11 - 13 NOV 2011,49,32,20,Vitantonio Liuzzi,0
11 - 13 NOV 2011,79,32,NC,Daniel Ricciardo,0
11 - 13 NOV 2011,65,9,NC,Sebastien Buemi,0
11 - 13 NOV 2011,77,33,NC,Jerome d'Ambrosio,0
11 - 13 NOV 2011,60,3,NC,Sebastian Vettel,0
25 - 27 NOV 2011,27,3,1,Mark Webber,25
25 - 27 NOV 2011,60,3,2,Sebastian Vettel,18
25 - 27 NOV 2011,14,4,3,Jenson Button,15
25 - 27 NOV 2011,12,1,4,Fernando Alonso,12
25 - 27 NOV 2011,30,1,5,Felipe Massa,10
25 - 27 NOV 2011,59,6,6,Adrian Sutil,8
25 - 27 NOV 2011,51,2,7,Nico Rosberg,6
25 - 27 NOV 2011,76,6,8,Paul di Resta,4
25 - 27 NOV 2011,69,7,9,Kamui Kobayashi,2
25 - 27 NOV 2011,72,5,10,Vitaly Petrov,1
25 - 27 NOV 2011,66,9,11,Jaime Alguersuari,0
25 - 27 NOV 2011,65,9,12,Sebastien Buemi,0
25 - 27 NOV 2011,75,7,13,Sergio Perez,0
25 - 27 NOV 2011,3,8,14,Rubens Barrichello,0
25 - 27 NOV 2011,1,2,15,Michael Schumacher,0
25 - 27 NOV 2011,58,31,16,Heikki Kovalainen,0
25 - 27 NOV 2011,71,5,17,Bruno Senna,0
25 - 27 NOV 2011,16,31,18,Jarno Trulli,0
25 - 27 NOV 2011,77,33,19,Jerome d'Ambrosio,0
25 - 27 NOV 2011,79,32,20,Daniel Ricciardo,0
25 - 27 NOV 2011,49,32,NC,Vitantonio Liuzzi,0
25 - 27 NOV 2011,57,4,NC,Lewis Hamilton,0
25 - 27 NOV 2011,78,8,NC,Pastor Maldonado,0
25 - 27 NOV 2011,43,33,NC,Timo Glock,0
16 - 18 MAR 2012,14,4,1,Jenson Button,25
16 - 18 MAR 2012,60,3,2,Sebastian Vettel,18
16 - 18 MAR 2012,57,4,3,Lewis Hamilton,15
16 - 18 MAR 2012,27,3,4,Mark Webber,12
16 - 18 MAR 2012,12,1,5,Fernando Alonso,10
16 - 18 MAR 2012,69,7,6,Kamui Kobayashi,8
16 - 18 MAR 2012,6,31,7,Kimi Räikkönen,6
16 - 18 MAR 2012,75,7,8,Sergio Perez,4
16 - 18 MAR 2012,79,9,9,Daniel Ricciardo,2
16 - 18 MAR 2012,76,6,10,Paul di Resta,1
16 - 18 MAR 2012,80,9,11,Jean-Eric Vergne,0
16 - 18 MAR 2012,51,2,12,Nico Rosberg,0
16 - 18 MAR 2012,78,8,13,Pastor Maldonado,0
16 - 18 MAR 2012,43,34,14,Timo Glock,0
16 - 18 MAR 2012,81,34,15,Charles Pic,0
16 - 18 MAR 2012,71,8,16,Bruno Senna,0
16 - 18 MAR 2012,30,1,NC,Felipe Massa,0
16 - 18 MAR 2012,58,35,NC,Heikki Kovalainen,0
16 - 18 MAR 2012,72,35,NC,Vitaly Petrov,0
16 - 18 MAR 2012,1,2,NC,Michael Schumacher,0
16 - 18 MAR 2012,67,31,NC,Romain Grosjean,0
16 - 18 MAR 2012,70,6,NC,Nico Hulkenberg,0
23 - 25 MAR 2012,12,1,1,Fernando Alonso,25
23 - 25 MAR 2012,75,7,2,Sergio Perez,18
23 - 25 MAR 2012,57,4,3,Lewis Hamilton,15
23 - 25 MAR 2012,27,3,4,Mark Webber,12
23 - 25 MAR 2012,6,31,5,Kimi Räikkönen,10
23 - 25 MAR 2012,71,8,6,Bruno Senna,8
23 - 25 MAR 2012,76,6,7,Paul di Resta,6
23 - 25 MAR 2012,80,9,8,Jean-Eric Vergne,4
23 - 25 MAR 2012,70,6,9,Nico Hulkenberg,2
23 - 25 MAR 2012,1,2,10,Michael Schumacher,1
23 - 25 MAR 2012,60,3,11,Sebastian Vettel,0
23 - 25 MAR 2012,79,9,12,Daniel Ricciardo,0
23 - 25 MAR 2012,51,2,13,Nico Rosberg,0
23 - 25 MAR 2012,14,4,14,Jenson Button,0
23 - 25 MAR 2012,30,1,15,Felipe Massa,0
23 - 25 MAR 2012,72,35,16,Vitaly Petrov,0
23 - 25 MAR 2012,43,34,17,Timo Glock,0
23 - 25 MAR 2012,58,35,18,Heikki Kovalainen,0
23 - 25 MAR 2012,78,8,19,Pastor Maldonado,0
23 - 25 MAR 2012,81,34,20,Charles Pic,0
23 - 25 MAR 2012,23,32,21,Pedro de la Rosa,0
23 - 25 MAR 2012,44,32,22,Narain Karthikeyan,0
23 - 25 MAR 2012,69,7,NC,Kamui Kobayashi,0
23 - 25 MAR 2012,67,31,NC,Romain Grosjean,0
13 - 15 APR 2012,51,2,1,Nico Rosberg,25
13 - 15 APR 2012,14,4,2,Jenson Button,18
13 - 15 APR 2012,57,4,3,Lewis Hamilton,15
13 - 15 APR 2012,27,3,4,Mark Webber,12
13 - 15 APR 2012,60,3,5,Sebastian Vettel,10
13 - 15 APR 2012,67,31,6,Romain Grosjean,8
13 - 15 APR 2012,71,8,7,Bruno Senna,6
13 - 15 APR 2012,78,8,8,Pastor Maldonado,4
13 - 15 APR 2012,12,1,9,Fernando Alonso,2
13 - 15 APR 2012,69,7,10,Kamui Kobayashi,1
13 - 15 APR 2012,75,7,11,Sergio Perez,0
13 - 15 APR 2012,76,6,12,Paul di Resta,0
13 - 15 APR 2012,30,1,13,Felipe Massa,0
13 - 15 APR 2012,6,31,14,Kimi Räikkönen,0
13 - 15 APR 2012,70,6,15,Nico Hulkenberg,0
13 - 15 APR 2012,80,9,16,Jean-Eric Vergne,0
13 - 15 APR 2012,79,9,17,Daniel Ricciardo,0
13 - 15 APR 2012,72,35,18,Vitaly Petrov,0
13 - 15 APR 2012,43,34,19,Timo Glock,0
13 - 15 APR 2012,81,34,20,Charles Pic,0
13 - 15 APR 2012,23,32,21,Pedro de la Rosa,0
13 - 15 APR 2012,44,32,22,Narain Karthikeyan,0
13 - 15 APR 2012,58,35,23,Heikki Kovalainen,0
13 - 15 APR 2012,1,2,NC,Michael Schumacher,0
20 - 22 APR 2012,60,3,1,Sebastian Vettel,25
20 - 22 APR 2012,6,31,2,Kimi Räikkönen,18
20 - 22 APR 2012,67,31,3,Romain Grosjean,15
20 - 22 APR 2012,27,3,4,Mark Webber,12
20 - 22 APR 2012,51,2,5,Nico Rosberg,10
20 - 22 APR 2012,76,6,6,Paul di Resta,8
20 - 22 APR 2012,12,1,7,Fernando Alonso,6
20 - 22 APR 2012,57,4,8,Lewis Hamilton,4
20 - 22 APR 2012,30,1,9,Felipe Massa,2
20 - 22 APR 2012,1,2,10,Michael Schumacher,1
20 - 22 APR 2012,75,7,11,Sergio Perez,0
20 - 22 APR 2012,70,6,12,Nico Hulkenberg,0
20 - 22 APR 2012,69,7,13,Kamui Kobayashi,0
20 - 22 APR 2012,80,9,14,Jean-Eric Vergne,0
20 - 22 APR 2012,79,9,15,Daniel Ricciardo,0
20 - 22 APR 2012,72,35,16,Vitaly Petrov,0
20 - 22 APR 2012,58,35,17,Heikki Kovalainen,0
20 - 22 APR 2012,14,4,18,Jenson Button,0
20 - 22 APR 2012,43,34,19,Timo Glock,0
20 - 22 APR 2012,23,32,20,Pedro de la Rosa,0
20 - 22 APR 2012,44,32,21,Narain Karthikeyan,0
20 - 22 APR 2012,71,8,22,Bruno Senna,0
20 - 22 APR 2012,78,8,NC,Pastor Maldonado,0
20 - 22 APR 2012,81,34,NC,Charles Pic,0
11 - 13 MAY 2012,78,8,1,Pastor Maldonado,25
11 - 13 MAY 2012,12,1,2,Fernando Alonso,18
11 - 13 MAY 2012,6,31,3,Kimi Räikkönen,15
11 - 13 MAY 2012,67,31,4,Romain Grosjean,12
11 - 13 MAY 2012,69,7,5,Kamui Kobayashi,10
11 - 13 MAY 2012,60,3,6,Sebastian Vettel,8
11 - 13 MAY 2012,51,2,7,Nico Rosberg,6
11 - 13 MAY 2012,57,4,8,Lewis Hamilton,4
11 - 13 MAY 2012,14,4,9,Jenson Button,2
11 - 13 MAY 2012,70,6,10,Nico Hulkenberg,1
11 - 13 MAY 2012,27,3,11,Mark Webber,0
11 - 13 MAY 2012,80,9,12,Jean-Eric Vergne,0
11 - 13 MAY 2012,79,9,13,Daniel Ricciardo,0
11 - 13 MAY 2012,76,6,14,Paul di Resta,0
11 - 13 MAY 2012,30,1,15,Felipe Massa,0
11 - 13 MAY 2012,58,35,16,Heikki Kovalainen,0
11 - 13 MAY 2012,72,35,17,Vitaly Petrov,0
11 - 13 MAY 2012,43,34,18,Timo Glock,0
11 - 13 MAY 2012,23,32,19,Pedro de la Rosa,0
11 - 13 MAY 2012,75,7,NC,Sergio Perez,0
11 - 13 MAY 2012,81,34,NC,Charles Pic,0
11 - 13 MAY 2012,44,32,NC,Narain Karthikeyan,0
11 - 13 MAY 2012,71,8,NC,Bruno Senna,0
11 - 13 MAY 2012,1,2,NC,Michael Schumacher,0
24 - 27 MAY 2012,27,3,1,Mark Webber,25
24 - 27 MAY 2012,51,2,2,Nico Rosberg,18
24 - 27 MAY 2012,12,1,3,Fernando Alonso,15
24 - 27 MAY 2012,60,3,4,Sebastian Vettel,12
24 - 27 MAY 2012,57,4,5,Lewis Hamilton,10
24 - 27 MAY 2012,30,1,6,Felipe Massa,8
24 - 27 MAY 2012,76,6,7,Paul di Resta,6
24 - 27 MAY 2012,70,6,8,Nico Hulkenberg,4
24 - 27 MAY 2012,6,31,9,Kimi Räikkönen,2
24 - 27 MAY 2012,71,8,10,Bruno Senna,1
24 - 27 MAY 2012,75,7,11,Sergio Perez,0
24 - 27 MAY 2012,80,9,12,Jean-Eric Vergne,0
24 - 27 MAY 2012,58,35,13,Heikki Kovalainen,0
24 - 27 MAY 2012,43,34,14,Timo Glock,0
24 - 27 MAY 2012,44,32,15,Narain Karthikeyan,0
24 - 27 MAY 2012,14,4,16,Jenson Button,0
24 - 27 MAY 2012,79,9,NC,Daniel Ricciardo,0
24 - 27 MAY 2012,81,34,NC,Charles Pic,0
24 - 27 MAY 2012,1,2,NC,Michael Schumacher,0
24 - 27 MAY 2012,72,35,NC,Vitaly Petrov,0
24 - 27 MAY 2012,69,7,NC,Kamui Kobayashi,0
24 - 27 MAY 2012,67,31,NC,Romain Grosjean,0
24 - 27 MAY 2012,23,32,NC,Pedro de la Rosa,0
24 - 27 MAY 2012,78,8,NC,Pastor Maldonado,0
08 - 10 JUN 2012,57,4,1,Lewis Hamilton,25
08 - 10 JUN 2012,67,31,2,Romain Grosjean,18
08 - 10 JUN 2012,75,7,3,Sergio Perez,15
08 - 10 JUN 2012,60,3,4,Sebastian Vettel,12
08 - 10 JUN 2012,12,1,5,Fernando Alonso,10
08 - 10 JUN 2012,51,2,6,Nico Rosberg,8
08 - 10 JUN 2012,27,3,7,Mark Webber,6
08 - 10 JUN 2012,6,31,8,Kimi Räikkönen,4
08 - 10 JUN 2012,69,7,9,Kamui Kobayashi,2
08 - 10 JUN 2012,30,1,10,Felipe Massa,1
08 - 10 JUN 2012,76,6,11,Paul di Resta,0
08 - 10 JUN 2012,70,6,12,Nico Hulkenberg,0
08 - 10 JUN 2012,78,8,13,Pastor Maldonado,0
08 - 10 JUN 2012,79,9,14,Daniel Ricciardo,0
08 - 10 JUN 2012,80,9,15,Jean-Eric Vergne,0
08 - 10 JUN 2012,14,4,16,Jenson Button,0
08 - 10 JUN 2012,71,8,17,Bruno Senna,0
08 - 10 JUN 2012,58,35,18,Heikki Kovalainen,0
08 - 10 JUN 2012,72,35,19,Vitaly Petrov,0
08 - 10 JUN 2012,81,34,20,Charles Pic,0
08 - 10 JUN 2012,43,34,NC,Timo Glock,0
08 - 10 JUN 2012,1,2,NC,Michael Schumacher,0
08 - 10 JUN 2012,23,32,NC,Pedro de la Rosa,0
08 - 10 JUN 2012,44,32,NC,Narain Karthikeyan,0
22 - 24 JUN 2012,12,1,1,Fernando Alonso,25
22 - 24 JUN 2012,6,31,2,Kimi Räikkönen,18
22 - 24 JUN 2012,1,2,3,Michael Schumacher,15
22 - 24 JUN 2012,27,3,4,Mark Webber,12
22 - 24 JUN 2012,70,6,5,Nico Hulkenberg,10
22 - 24 JUN 2012,51,2,6,Nico Rosberg,8
22 - 24 JUN 2012,76,6,7,Paul di Resta,6
22 - 24 JUN 2012,14,4,8,Jenson Button,4
22 - 24 JUN 2012,75,7,9,Sergio Perez,2
22 - 24 JUN 2012,71,8,10,Bruno Senna,1
22 - 24 JUN 2012,79,9,11,Daniel Ricciardo,0
22 - 24 JUN 2012,78,8,12,Pastor Maldonado,0
22 - 24 JUN 2012,72,35,13,Vitaly Petrov,0
22 - 24 JUN 2012,58,35,14,Heikki Kovalainen,0
22 - 24 JUN 2012,81,34,15,Charles Pic,0
22 - 24 JUN 2012,30,1,16,Felipe Massa,0
22 - 24 JUN 2012,23,32,17,Pedro de la Rosa,0
22 - 24 JUN 2012,44,32,18,Narain Karthikeyan,0
22 - 24 JUN 2012,57,4,19,Lewis Hamilton,0
22 - 24 JUN 2012,67,31,NC,Romain Grosjean,0
22 - 24 JUN 2012,60,3,NC,Sebastian Vettel,0
22 - 24 JUN 2012,69,7,NC,Kamui Kobayashi,0
22 - 24 JUN 2012,80,9,NC,Jean-Eric Vergne,0
06 - 08 JUL 2012,27,3,1,Mark Webber,25
06 - 08 JUL 2012,12,1,2,Fernando Alonso,18
06 - 08 JUL 2012,60,3,3,Sebastian Vettel,15
06 - 08 JUL 2012,30,1,4,Felipe Massa,12
06 - 08 JUL 2012,6,31,5,Kimi Räikkönen,10
06 - 08 JUL 2012,67,31,6,Romain Grosjean,8
06 - 08 JUL 2012,1,2,7,Michael Schumacher,6
06 - 08 JUL 2012,57,4,8,Lewis Hamilton,4
06 - 08 JUL 2012,71,8,9,Bruno Senna,2
06 - 08 JUL 2012,14,4,10,Jenson Button,1
06 - 08 JUL 2012,69,7,11,Kamui Kobayashi,0
06 - 08 JUL 2012,70,6,12,Nico Hulkenberg,0
06 - 08 JUL 2012,79,9,13,Daniel Ricciardo,0
06 - 08 JUL 2012,80,9,14,Jean-Eric Vergne,0
06 - 08 JUL 2012,51,2,15,Nico Rosberg,0
06 - 08 JUL 2012,78,8,16,Pastor Maldonado,0
06 - 08 JUL 2012,58,35,17,Heikki Kovalainen,0
06 - 08 JUL 2012,43,34,18,Timo Glock,0
06 - 08 JUL 2012,81,34,19,Charles Pic,0
06 - 08 JUL 2012,23,32,20,Pedro de la Rosa,0
06 - 08 JUL 2012,44,32,21,Narain Karthikeyan,0
06 - 08 JUL 2012,75,7,NC,Sergio Perez,0
06 - 08 JUL 2012,76,6,NC,Paul di Resta,0
06 - 08 JUL 2012,72,35,NC,Vitaly Petrov,0
20 - 22 JUL 2012,12,1,1,Fernando Alonso,25
20 - 22 JUL 2012,14,4,2,Jenson Button,18
20 - 22 JUL 2012,6,31,3,Kimi Räikkönen,15
20 - 22 JUL 2012,69,7,4,Kamui Kobayashi,12
20 - 22 JUL 2012,60,3,5,Sebastian Vettel,10
20 - 22 JUL 2012,75,7,6,Sergio Perez,8
20 - 22 JUL 2012,1,2,7,Michael Schumacher,6
20 - 22 JUL 2012,27,3,8,Mark Webber,4
20 - 22 JUL 2012,70,6,9,Nico Hulkenberg,2
20 - 22 JUL 2012,51,2,10,Nico Rosberg,1
20 - 22 JUL 2012,76,6,11,Paul di Resta,0
20 - 22 JUL 2012,30,1,12,Felipe Massa,0
20 - 22 JUL 2012,79,9,13,Daniel Ricciardo,0
20 - 22 JUL 2012,80,9,14,Jean-Eric Vergne,0
20 - 22 JUL 2012,78,8,15,Pastor Maldonado,0
20 - 22 JUL 2012,72,35,16,Vitaly Petrov,0
20 - 22 JUL 2012,71,8,17,Bruno Senna,0
20 - 22 JUL 2012,67,31,18,Romain Grosjean,0
20 - 22 JUL 2012,58,35,19,Heikki Kovalainen,0
20 - 22 JUL 2012,81,34,20,Charles Pic,0
20 - 22 JUL 2012,23,32,21,Pedro de la Rosa,0
20 - 22 JUL 2012,43,34,22,Timo Glock,0
20 - 22 JUL 2012,44,32,23,Narain Karthikeyan,0
20 - 22 JUL 2012,57,4,NC,Lewis Hamilton,0
27 - 29 JUL 2012,57,4,1,Lewis Hamilton,25
27 - 29 JUL 2012,6,31,2,Kimi Räikkönen,18
27 - 29 JUL 2012,67,31,3,Romain Grosjean,15
27 - 29 JUL 2012,60,3,4,Sebastian Vettel,12
27 - 29 JUL 2012,12,1,5,Fernando Alonso,10
27 - 29 JUL 2012,14,4,6,Jenson Button,8
27 - 29 JUL 2012,71,8,7,Bruno Senna,6
27 - 29 JUL 2012,27,3,8,Mark Webber,4
27 - 29 JUL 2012,30,1,9,Felipe Massa,2
27 - 29 JUL 2012,51,2,10,Nico Rosberg,1
27 - 29 JUL 2012,70,6,11,Nico Hulkenberg,0
27 - 29 JUL 2012,76,6,12,Paul di Resta,0
27 - 29 JUL 2012,78,8,13,Pastor Maldonado,0
27 - 29 JUL 2012,75,7,14,Sergio Perez,0
27 - 29 JUL 2012,79,9,15,Daniel Ricciardo,0
27 - 29 JUL 2012,80,9,16,Jean-Eric Vergne,0
27 - 29 JUL 2012,58,35,17,Heikki Kovalainen,0
27 - 29 JUL 2012,69,7,18,Kamui Kobayashi,0
27 - 29 JUL 2012,72,35,19,Vitaly Petrov,0
27 - 29 JUL 2012,81,34,20,Charles Pic,0
27 - 29 JUL 2012,43,34,21,Timo Glock,0
27 - 29 JUL 2012,23,32,22,Pedro de la Rosa,0
27 - 29 JUL 2012,44,32,NC,Narain Karthikeyan,0
27 - 29 JUL 2012,1,2,NC,Michael Schumacher,0
31 AUG - 02 SEP 2012,14,4,1,Jenson Button,25
31 AUG - 02 SEP 2012,60,3,2,Sebastian Vettel,18
31 AUG - 02 SEP 2012,6,31,3,Kimi Räikkönen,15
31 AUG - 02 SEP 2012,70,6,4,Nico Hulkenberg,12
31 AUG - 02 SEP 2012,30,1,5,Felipe Massa,10
31 AUG - 02 SEP 2012,27,3,6,Mark Webber,8
31 AUG - 02 SEP 2012,1,2,7,Michael Schumacher,6
31 AUG - 02 SEP 2012,80,9,8,Jean-Eric Vergne,4
31 AUG - 02 SEP 2012,79,9,9,Daniel Ricciardo,2
31 AUG - 02 SEP 2012,76,6,10,Paul di Resta,1
31 AUG - 02 SEP 2012,51,2,11,Nico Rosberg,0
31 AUG - 02 SEP 2012,71,8,12,Bruno Senna,0
31 AUG - 02 SEP 2012,69,7,13,Kamui Kobayashi,0
31 AUG - 02 SEP 2012,72,35,14,Vitaly Petrov,0
31 AUG - 02 SEP 2012,43,34,15,Timo Glock,0
31 AUG - 02 SEP 2012,81,34,16,Charles Pic,0
31 AUG - 02 SEP 2012,58,35,17,Heikki Kovalainen,0
31 AUG - 02 SEP 2012,23,32,18,Pedro de la Rosa,0
31 AUG - 02 SEP 2012,44,32,NC,Narain Karthikeyan,0
31 AUG - 02 SEP 2012,78,8,NC,Pastor Maldonado,0
31 AUG - 02 SEP 2012,75,7,NC,Sergio Perez,0
31 AUG - 02 SEP 2012,12,1,NC,Fernando Alonso,0
31 AUG - 02 SEP 2012,57,4,NC,Lewis Hamilton,0
31 AUG - 02 SEP 2012,67,31,NC,Romain Grosjean,0
07 - 09 SEP 2012,57,4,1,Lewis Hamilton,25
07 - 09 SEP 2012,75,7,2,Sergio Perez,18
07 - 09 SEP 2012,12,1,3,Fernando Alonso,15
07 - 09 SEP 2012,30,1,4,Felipe Massa,12
07 - 09 SEP 2012,6,31,5,Kimi Räikkönen,10
07 - 09 SEP 2012,1,2,6,Michael Schumacher,8
07 - 09 SEP 2012,51,2,7,Nico Rosberg,6
07 - 09 SEP 2012,76,6,8,Paul di Resta,4
07 - 09 SEP 2012,69,7,9,Kamui Kobayashi,2
07 - 09 SEP 2012,71,8,10,Bruno Senna,1
07 - 09 SEP 2012,78,8,11,Pastor Maldonado,0
07 - 09 SEP 2012,79,9,12,Daniel Ricciardo,0
07 - 09 SEP 2012,77,31,13,Jerome d'Ambrosio,0
07 - 09 SEP 2012,58,35,14,Heikki Kovalainen,0
07 - 09 SEP 2012,72,35,15,Vitaly Petrov,0
07 - 09 SEP 2012,81,34,16,Charles Pic,0
07 - 09 SEP 2012,43,34,17,Timo Glock,0
07 - 09 SEP 2012,23,32,18,Pedro de la Rosa,0
07 - 09 SEP 2012,44,32,19,Narain Karthikeyan,0
07 - 09 SEP 2012,27,3,20,Mark Webber,0
07 - 09 SEP 2012,70,6,21,Nico Hulkenberg,0
07 - 09 SEP 2012,60,3,22,Sebastian Vettel,0
07 - 09 SEP 2012,14,4,NC,Jenson Button,0
07 - 09 SEP 2012,80,9,NC,Jean-Eric Vergne,0
21 - 23 SEP 2012,60,3,1,Sebastian Vettel,25
21 - 23 SEP 2012,14,4,2,Jenson Button,18
21 - 23 SEP 2012,12,1,3,Fernando Alonso,15
21 - 23 SEP 2012,76,6,4,Paul di Resta,12
21 - 23 SEP 2012,51,2,5,Nico Rosberg,10
21 - 23 SEP 2012,6,31,6,Kimi Räikkönen,8
21 - 23 SEP 2012,67,31,7,Romain Grosjean,6
21 - 23 SEP 2012,30,1,8,Felipe Massa,4
21 - 23 SEP 2012,79,9,9,Daniel Ricciardo,2
21 - 23 SEP 2012,75,7,10,Sergio Perez,1
21 - 23 SEP 2012,27,3,11,Mark Webber,0
21 - 23 SEP 2012,43,34,12,Timo Glock,0
21 - 23 SEP 2012,69,7,13,Kamui Kobayashi,0
21 - 23 SEP 2012,70,6,14,Nico Hulkenberg,0
21 - 23 SEP 2012,58,35,15,Heikki Kovalainen,0
21 - 23 SEP 2012,81,34,16,Charles Pic,0
21 - 23 SEP 2012,23,32,17,Pedro de la Rosa,0
21 - 23 SEP 2012,71,8,18,Bruno Senna,0
21 - 23 SEP 2012,72,35,19,Vitaly Petrov,0
21 - 23 SEP 2012,80,9,NC,Jean-Eric Vergne,0
21 - 23 SEP 2012,1,2,NC,Michael Schumacher,0
21 - 23 SEP 2012,78,8,NC,Pastor Maldonado,0
21 - 23 SEP 2012,44,32,NC,Narain Karthikeyan,0
21 - 23 SEP 2012,57,4,NC,Lewis Hamilton,0
05 - 07 OCT 2012,60,3,1,Sebastian Vettel,25
05 - 07 OCT 2012,30,1,2,Felipe Massa,18
05 - 07 OCT 2012,69,7,3,Kamui Kobayashi,15
05 - 07 OCT 2012,14,4,4,Jenson Button,12
05 - 07 OCT 2012,57,4,5,Lewis Hamilton,10
05 - 07 OCT 2012,6,31,6,Kimi Räikkönen,8
05 - 07 OCT 2012,70,6,7,Nico Hulkenberg,6
05 - 07 OCT 2012,78,8,8,Pastor Maldonado,4
05 - 07 OCT 2012,27,3,9,Mark Webber,2
05 - 07 OCT 2012,79,9,10,Daniel Ricciardo,1
05 - 07 OCT 2012,1,2,11,Michael Schumacher,0
05 - 07 OCT 2012,76,6,12,Paul di Resta,0
05 - 07 OCT 2012,80,9,13,Jean-Eric Vergne,0
05 - 07 OCT 2012,71,8,14,Bruno Senna,0
05 - 07 OCT 2012,58,35,15,Heikki Kovalainen,0
05 - 07 OCT 2012,43,34,16,Timo Glock,0
05 - 07 OCT 2012,72,35,17,Vitaly Petrov,0
05 - 07 OCT 2012,23,32,18,Pedro de la Rosa,0
05 - 07 OCT 2012,67,31,19,Romain Grosjean,0
05 - 07 OCT 2012,81,34,NC,Charles Pic,0
05 - 07 OCT 2012,44,32,NC,Narain Karthikeyan,0
